Fillmore,Nebraska,"5,462"
Franklin,Nebraska,"2,979"
Frontier,Nebraska,"2,627"
Furnas,Nebraska,"4,676"
Gage,Nebraska,"21,513"
Garden,Nebraska,"1,837"
Garfield,Nebraska,"1,969"
Gosper,Nebraska,"1,990"
Grant,Nebraska,623
Greeley,Nebraska,"2,356"
Hall,Nebraska,"61,353"
Hamilton,Nebraska,"9,324"
Harlan,Nebraska,"3,380"
Hayes,Nebraska,922
Hitchcock,Nebraska,"2,762"
Holt,Nebraska,"10,067"
Hooker,Nebraska,682
Howard,Nebraska,"6,445"
Jefferson,Nebraska,"7,046"
Johnson,Nebraska,"5,071"
Kearney,Nebraska,"6,495"
Keith,Nebraska,"8,034"
Keya Paha,Nebraska,806
Kimball,Nebraska,"3,632"
Knox,Nebraska,"8,332"
Lancaster,Nebraska,"319,090"
Lincoln,Nebraska,"34,914"
Logan,Nebraska,748
Loup,Nebraska,664
McPherson,Nebraska,494
Madison,Nebraska,"35,099"
Merrick,Nebraska,"7,755"
Morrill,Nebraska,"4,642"
Nance,Nebraska,"3,519"
Nemaha,Nebraska,"6,972"
Nuckolls,Nebraska,"4,148"
Otoe,Nebraska,"16,012"
Pawnee,Nebraska,"2,613"
Perkins,Nebraska,"2,891"
Phelps,Nebraska,"9,034"
Pierce,Nebraska,"7,148"
Platte,Nebraska,"33,470"
Polk,Nebraska,"5,213"
Red Willow,Nebraska,"10,724"
Richardson,Nebraska,"7,865"
Rock,Nebraska,"1,357"
Saline,Nebraska,"14,224"
Sarpy,Nebraska,"187,196"
Saunders,Nebraska,"21,578"
Scotts Bluff,Nebraska,"35,618"
Seward,Nebraska,"17,284"
Sheridan,Nebraska,"5,246"
Sherman,Nebraska,"3,001"
Sioux,Nebraska,"1,166"
Stanton,Nebraska,"5,920"
Thayer,Nebraska,"5,003"
Thomas,Nebraska,722
Thurston,Nebraska,"7,224"
Valley,Nebraska,"4,158"
Washington,Nebraska,"20,729"
Wayne,Nebraska,"9,385"
Webster,Nebraska,"3,487"
Wheeler,Nebraska,783
York,Nebraska,"13,679"
Churchill,Nevada,"24,909"
Clark,Nevada,"2,266,715"
Douglas,Nevada,"48,905"
Elko,Nevada,"52,778"
Esmeralda,Nevada,873
Eureka,Nevada,"2,029"
Humboldt,Nevada,"16,831"
Lander,Nevada,"5,532"
Lincoln,Nevada,"5,183"
Lyon,Nevada,"57,510"
Mineral,Nevada,"4,505"
Nye,Nevada,"46,523"
Pershing,Nevada,"6,725"
Storey,Nevada,"4,123"
Washoe,Nevada,"471,519"
White Pine,Nevada,"9,580"
"Carson City, Consolidated Municipality of[u]",Nevada,"55,916"
Belknap,New Hampshire,"61,303"
Carroll,New Hampshire,"48,910"
Cheshire,New Hampshire,"76,085"
Coos,New Hampshire,"31,563"
Grafton,New Hampshire,"89,886"
Hillsborough,New Hampshire,"417,025"
Merrimack,New Hampshire,"151,391"
Rockingham,New Hampshire,"309,769"
Strafford,New Hampshire,"130,633"
Sullivan,New Hampshire,"43,146"
Atlantic,New Jersey,"263,670"
Bergen,New Jersey,"932,202"
Burlington,New Jersey,"445,349"
Camden,New Jersey,"506,471"
Cape May,New Jersey,"92,039"
Cumberland,New Jersey,"149,527"
Essex,New Jersey,"798,975"
Gloucester,New Jersey,"291,636"
Hudson,New Jersey,"672,391"
Hunterdon,New Jersey,"124,371"
Mercer,New Jersey,"367,430"
Middlesex,New Jersey,"825,062"
Monmouth,New Jersey,"618,795"
Morris,New Jersey,"491,845"
Ocean,New Jersey,"607,186"
Passaic,New Jersey,"501,826"
Salem,New Jersey,"62,385"
Somerset,New Jersey,"328,934"
Sussex,New Jersey,"140,488"
Union,New Jersey,"556,341"
Warren,New Jersey,"105,267"
Bernalillo,New Mexico,"679,121"
Catron,New Mexico,"3,527"
Chaves,New Mexico,"64,615"
Cibola,New Mexico,"26,675"
Colfax,New Mexico,"11,941"
Curry,New Mexico,"48,954"
De Baca,New Mexico,"1,748"
Doña Ana,New Mexico,"218,195"
Eddy,New Mexico,"58,460"
Grant,New Mexico,"26,998"
Guadalupe,New Mexico,"4,300"
Harding,New Mexico,625
Hidalgo,New Mexico,"4,198"
Lea,New Mexico,"71,070"
Lincoln,New Mexico,"19,572"
Los Alamos[v],New Mexico,"19,369"
Luna,New Mexico,"23,709"
McKinley,New Mexico,"71,367"
Mora,New Mexico,"4,521"
Otero,New Mexico,"67,490"
Quay,New Mexico,"8,253"
Rio Arriba,New Mexico,"38,921"
Roosevelt,New Mexico,"18,500"
Sandoval,New Mexico,"146,748"
San Juan,New Mexico,"123,958"
San Miguel,New Mexico,"27,277"
Santa Fe,New Mexico,"150,358"
Sierra,New Mexico,"10,791"
Socorro,New Mexico,"16,637"
Taos,New Mexico,"32,723"
Torrance,New Mexico,"15,461"
Union,New Mexico,"4,059"
Valencia,New Mexico,"76,688"
Albany,New York,"305,506"
Allegany,New York,"46,091"
Bronx,New York,"1,418,207"
Broome,New York,"190,488"
Cattaraugus,New York,"76,117"
Cayuga,New York,"76,576"
Chautauqua,New York,"126,903"
Chemung,New York,"83,456"
Chenango,New York,"47,207"
Clinton,New York,"80,485"
Columbia,New York,"59,461"
Cortland,New York,"47,581"
Delaware,New York,"44,135"
Dutchess,New York,"294,218"
Erie,New York,"918,702"
Essex,New York,"36,885"
Franklin,New York,"50,022"
Fulton,New York,"53,383"
Genesee,New York,"57,280"
Greene,New York,"47,188"
Hamilton,New York,"4,416"
Herkimer,New York,"61,319"
Jefferson,New York,"109,834"
Kings,New York,"2,559,903"
Lewis,New York,"26,296"
Livingston,New York,"62,914"
Madison,New York,"70,941"
Monroe,New York,"741,770"
Montgomery,New York,"49,221"
Nassau,New York,"1,356,924"
New York,New York,"1,628,706"
Niagara,New York,"209,281"
Oneida,New York,"228,671"
Onondaga,New York,"460,528"
Ontario,New York,"109,777"
Orange,New York,"384,940"
Orleans,New York,"40,352"
Oswego,New York,"117,124"
Otsego,New York,"59,493"
Putnam,New York,"98,320"
Queens,New York,"2,253,858"
Rensselaer,New York,"158,714"
Richmond,New York,"476,143"
Rockland,New York,"325,789"
St. Lawrence,New York,"107,740"
Saratoga,New York,"229,863"
Schenectady,New York,"155,299"
Schoharie,New York,"30,999"
Schuyler,New York,"17,807"
Seneca,New York,"34,016"
Steuben,New York,"95,379"
Suffolk,New York,"1,476,601"
Sullivan,New York,"75,432"
Tioga,New York,"48,203"
Tompkins,New York,"102,180"
Ulster,New York,"177,573"
Warren,New York,"63,944"
Washington,New York,"61,204"
Wayne,New York,"89,918"
Westchester,New York,"967,506"
Wyoming,New York,"39,859"
Yates,New York,"24,913"
Alamance,North Carolina,"169,509"
Alexander,North Carolina,"37,497"
Alleghany,North Carolina,"10,939"
Anson,North Carolina,"26,161"
Ashe,North Carolina,"27,151"
Avery,North Carolina,"17,713"
Beaufort,North Carolina,"46,994"
Bertie,North Carolina,"20,344"
Bladen,North Carolina,"34,843"
Brunswick,North Carolina,"142,820"
Buncombe,North Carolina,"261,191"
Burke,North Carolina,"90,485"
Cabarrus,North Carolina,"216,453"
Caldwell,North Carolina,"82,178"
Camden,North Carolina,"10,187"
Carteret,North Carolina,"69,743"
Caswell,North Carolina,"23,190"
Catawba,North Carolina,"159,551"
Chatham,North Carolina,"74,470"
Cherokee,North Carolina,"27,218"
Chowan,North Carolina,"14,726"
Clay,North Carolina,"10,584"
Cleveland,North Carolina,"97,947"
Columbus,North Carolina,"55,508"
Craven,North Carolina,"102,139"
Cumberland,North Carolina,"335,509"
Currituck,North Carolina,"24,396"
Dare,North Carolina,"35,019"
Davidson,North Carolina,"167,609"
Davie,North Carolina,"42,846"
Duplin,North Carolina,"58,741"
Durham,North Carolina,"321,488"
Edgecombe,North Carolina,"51,472"
Forsyth,North Carolina,"382,295"
Franklin,North Carolina,"69,685"
Gaston,North Carolina,"224,529"
Gates,North Carolina,"11,650"
Graham,North Carolina,"8,736"
Granville,North Carolina,"60,443"
Greene,North Carolina,"21,232"
Guilford,North Carolina,"537,174"
Halifax,North Carolina,"50,010"
Harnett,North Carolina,"135,976"
Haywood,North Carolina,"62,317"
Henderson,North Carolina,"117,417"
Hertford,North Carolina,"24,431"
Hoke,North Carolina,"55,234"
Hyde,North Carolina,"5,721"
Iredell,North Carolina,"181,806"
Jackson,North Carolina,"43,938"
Johnston,North Carolina,"209,339"
Jones,North Carolina,"10,215"
Lee,North Carolina,"61,779"
Lenoir,North Carolina,"55,949"
Lincoln,North Carolina,"86,111"
McDowell,North Carolina,"45,756"
Macon,North Carolina,"33,857"
Madison,North Carolina,"21,022"
Martin,North Carolina,"23,699"
Mecklenburg,North Carolina,"1,110,356"
Mitchell,North Carolina,"15,328"
Montgomery,North Carolina,"27,571"
Moore,North Carolina,"100,880"
Nash,North Carolina,"94,298"
New Hanover,North Carolina,"234,473"
Northampton,North Carolina,"20,839"
Onslow,North Carolina,"197,938"
Orange,North Carolina,"148,476"
Pamlico,North Carolina,"12,953"
Pasquotank,North Carolina,"39,824"
Pender,North Carolina,"63,060"
Perquimans,North Carolina,"13,601"
Person,North Carolina,"39,490"
Pitt,North Carolina,"180,742"
Polk,North Carolina,"20,411"
Randolph,North Carolina,"143,667"
Richmond,North Carolina,"44,829"
Robeson,North Carolina,"130,625"
Rockingham,North Carolina,"91,010"
Rowan,North Carolina,"142,088"
Rutherford,North Carolina,"67,029"
Sampson,North Carolina,"63,531"
Scotland,North Carolina,"36,025"
Stanly,North Carolina,"62,806"
Stokes,North Carolina,"45,591"
Surry,North Carolina,"71,783"
Swain,North Carolina,"14,058"
Transylvania,North Carolina,"32,903"
Tyrrell,North Carolina,"4,109"
Union,North Carolina,"239,859"
Vance,North Carolina,"44,535"
Wake,North Carolina,"1,111,761"
Warren,North Carolina,"20,575"
Washington,North Carolina,"12,722"
Watauga,North Carolina,"56,177"
Wayne,North Carolina,"123,131"
Wilkes,North Carolina,"68,412"
Wilson,North Carolina,"81,801"
Yadkin,North Carolina,"37,667"
Yancey,North Carolina,"17,566"
Adams,North Dakota,"2,360"
Barnes,North Dakota,"11,190"
Benson,North Dakota,"6,877"
Billings,North Dakota,874
Bottineau,North Dakota,"6,736"
Bowman,North Dakota,"3,214"
Burke,North Dakota,"2,306"
Burleigh,North Dakota,"95,626"
Cass,North Dakota,"181,923"
Cavalier,North Dakota,"3,896"
Dickey,North Dakota,"5,248"
Divide,North Dakota,"2,314"
Dunn,North Dakota,"4,162"
Eddy,North Dakota,"2,404"
Emmons,North Dakota,"3,486"
Foster,North Dakota,"3,366"
Golden Valley,North Dakota,"1,823"
Grand Forks,North Dakota,"69,451"
Grant,North Dakota,"2,377"
Griggs,North Dakota,"2,296"
Hettinger,North Dakota,"2,660"
Kidder,North Dakota,"2,428"
LaMoure,North Dakota,"4,166"
Logan,North Dakota,"1,946"
McHenry,North Dakota,"5,922"
McIntosh,North Dakota,"2,754"
McKenzie,North Dakota,"9,314"
McLean,North Dakota,"9,517"
Mercer,North Dakota,"8,592"
Morton,North Dakota,"28,990"
Mountrail,North Dakota,"9,376"
Nelson,North Dakota,"3,095"
Oliver,North Dakota,"1,874"
Pembina,North Dakota,"7,181"
Pierce,North Dakota,"4,451"
Ramsey,North Dakota,"11,554"
Ransom,North Dakota,"5,516"
Renville,North Dakota,"2,608"
Richland,North Dakota,"16,339"
Rolette,North Dakota,"14,582"
Sargent,North Dakota,"3,890"
Sheridan,North Dakota,"1,304"
Sioux,North Dakota,"4,430"
Slope,North Dakota,761
Stark,North Dakota,"28,212"
Steele,North Dakota,"1,960"
Stutsman,North Dakota,"21,120"
Towner,North Dakota,"2,317"
Traill,North Dakota,"8,245"
Walsh,North Dakota,"11,104"
Ward,North Dakota,"67,641"
Wells,North Dakota,"4,206"
Williams,North Dakota,"29,595"
Northern Islands Municipality[9],Northern Mariana Islands,0
Rota Municipality,Northern Mariana Islands,"2,477"
Saipan Municipality,Northern Mariana Islands,"48,220"
Tinian Municipality,Northern Mariana Islands,"3,136"
Adams,Ohio,"27,698"
Allen,Ohio,"102,351"
Ashland,Ohio,"53,484"
Ashtabula,Ohio,"97,241"
Athens,Ohio,"65,327"
Auglaize,Ohio,"45,656"
Belmont,Ohio,"67,006"
Brown,Ohio,"43,432"
Butler,Ohio,"383,134"
Carroll,Ohio,"26,914"
Champaign,Ohio,"38,885"
Clark,Ohio,"134,585"
Clermont,Ohio,"206,428"
Clinton,Ohio,"41,968"
Columbiana,Ohio,"101,883"
Coshocton,Ohio,"36,600"
Crawford,Ohio,"41,494"
Cuyahoga,Ohio,"1,235,072"
Darke,Ohio,"51,113"
Defiance,Ohio,"38,087"
Delaware,Ohio,"209,177"
Erie,Ohio,"74,266"
Fairfield,Ohio,"157,574"
Fayette,Ohio,"28,525"
Franklin,Ohio,"1,316,756"
Fulton,Ohio,"42,126"
Gallia,Ohio,"29,898"
Geauga,Ohio,"93,649"
Greene,Ohio,"168,937"
Guernsey,Ohio,"38,875"
Hamilton,Ohio,"817,473"
Hancock,Ohio,"75,783"
Hardin,Ohio,"31,365"
Harrison,Ohio,"15,040"
Henry,Ohio,"27,006"
Highland,Ohio,"43,161"
Hocking,Ohio,"28,264"
Holmes,Ohio,"43,960"
Huron,Ohio,"58,266"
Jackson,Ohio,"32,413"
Jefferson,Ohio,"65,325"
Knox,Ohio,"62,322"
Lake,Ohio,"230,149"
Lawrence,Ohio,"59,463"
Licking,Ohio,"176,862"
Logan,Ohio,"45,672"
Lorain,Ohio,"309,833"
Lucas,Ohio,"428,348"
Madison,Ohio,"44,731"
Mahoning,Ohio,"228,683"
Marion,Ohio,"65,093"
Medina,Ohio,"179,746"
Meigs,Ohio,"22,907"
Mercer,Ohio,"41,172"
Miami,Ohio,"106,987"
Monroe,Ohio,"13,654"
Montgomery,Ohio,"531,687"
Morgan,Ohio,"14,508"
Morrow,Ohio,"35,328"
Muskingum,Ohio,"86,215"
Noble,Ohio,"14,424"
Ottawa,Ohio,"40,525"
Paulding,Ohio,"18,672"
Perry,Ohio,"36,134"
Pickaway,Ohio,"58,457"
Pike,Ohio,"27,772"
Portage,Ohio,"162,466"
Preble,Ohio,"40,882"
Putnam,Ohio,"33,861"
Richland,Ohio,"121,154"
Ross,Ohio,"76,666"
Sandusky,Ohio,"58,518"
Scioto,Ohio,"75,314"
Seneca,Ohio,"55,178"
Shelby,Ohio,"48,590"
Stark,Ohio,"370,606"
Summit,Ohio,"541,013"
Trumbull,Ohio,"197,974"
Tuscarawas,Ohio,"91,987"
Union,Ohio,"58,988"
Van Wert,Ohio,"28,275"
Vinton,Ohio,"13,085"
Warren,Ohio,"234,602"
Washington,Ohio,"59,911"
Wayne,Ohio,"115,710"
Williams,Ohio,"36,692"
Wood,Ohio,"130,817"
Wyandot,Ohio,"21,772"
Adair,Oklahoma,"22,194"
Alfalfa,Oklahoma,"5,847"
Atoka,Oklahoma,"13,898"
Beaver,Oklahoma,"5,566"
Beckham,Oklahoma,"23,637"
Blaine,Oklahoma,"9,720"
Bryan,Oklahoma,"47,995"
Caddo,Oklahoma,"29,594"
Canadian,Oklahoma,"148,306"
Carter,Oklahoma,"48,111"
Cherokee,Oklahoma,"48,657"
Choctaw,Oklahoma,"15,045"
Cimarron,Oklahoma,"2,335"
Cleveland,Oklahoma,"284,014"
Coal,Oklahoma,"5,867"
Comanche,Oklahoma,"120,749"
Cotton,Oklahoma,"6,152"
Craig,Oklahoma,"14,672"
Creek,Oklahoma,"71,522"
Custer,Oklahoma,"29,377"
Delaware,Oklahoma,"43,009"
Dewey,Oklahoma,"4,844"
Ellis,Oklahoma,"4,170"
Garfield,Oklahoma,"61,056"
Garvin,Oklahoma,"27,334"
Grady,Oklahoma,"55,834"
Grant,Oklahoma,"4,528"
Greer,Oklahoma,"6,171"
Harmon,Oklahoma,"2,869"
Harper,Oklahoma,"3,813"
Haskell,Oklahoma,"13,052"
Hughes,Oklahoma,"13,823"
Jackson,Oklahoma,"26,088"
Jefferson,Oklahoma,"6,432"
Johnston,Oklahoma,"10,990"
Kay,Oklahoma,"43,538"
Kingfisher,Oklahoma,"15,276"
Kiowa,Oklahoma,"9,341"
Latimer,Oklahoma,"10,775"
Le Flore,Oklahoma,"49,853"
Lincoln,Oklahoma,"34,351"
Logan,Oklahoma,"48,011"
Love,Oklahoma,"9,742"
McClain,Oklahoma,"36,511"
McCurtain,Oklahoma,"33,065"
McIntosh,Oklahoma,"20,493"
Major,Oklahoma,"7,683"
Marshall,Oklahoma,"15,988"
Mayes,Oklahoma,"41,100"
Murray,Oklahoma,"13,712"
Muskogee,Oklahoma,"67,997"
Noble,Oklahoma,"11,446"
Nowata,Oklahoma,"10,555"
Okfuskee,Oklahoma,"12,377"
Oklahoma,Oklahoma,"797,434"
Okmulgee,Oklahoma,"38,465"
Osage,Oklahoma,"46,963"
Ottawa,Oklahoma,"32,245"
Pawnee,Oklahoma,"16,513"
Payne,Oklahoma,"81,784"
Pittsburg,Oklahoma,"43,654"
Pontotoc,Oklahoma,"38,284"
Pottawatomie,Oklahoma,"72,592"
Pushmataha,Oklahoma,"11,233"
Roger Mills,Oklahoma,"3,743"
Rogers,Oklahoma,"92,459"
Seminole,Oklahoma,"25,426"
Sequoyah,Oklahoma,"41,569"
Stephens,Oklahoma,"43,143"
Texas,Oklahoma,"22,081"
Tillman,Oklahoma,"7,711"
Tulsa,Oklahoma,"651,552"
Wagoner,Oklahoma,"81,289"
Washington,Oklahoma,"51,527"
Washita,Oklahoma,"11,678"
Woods,Oklahoma,"9,041"
Woodward,Oklahoma,"21,221"
Baker,Oregon,"16,018"
Benton,Oregon,"93,053"
Clackamas,Oregon,"418,187"
Clatsop,Oregon,"37,244"
Columbia,Oregon,"52,354"
Coos,Oregon,"64,487"
Crook,Oregon,"20,815"
Curry,Oregon,"22,339"
Deschutes,Oregon,"197,692"
Douglas,Oregon,"110,980"
Gilliam,Oregon,"1,947"
Grant,Oregon,"7,283"
Harney,Oregon,"7,146"
Hood River,Oregon,"22,675"
Jackson,Oregon,"220,944"
Jefferson,Oregon,"21,145"
Josephine,Oregon,"87,487"
Klamath,Oregon,"68,238"
Lake,Oregon,"7,820"
Lane,Oregon,"382,067"
Lincoln,Oregon,"49,962"
Linn,Oregon,"129,749"
Malheur,Oregon,"30,479"
Marion,Oregon,"347,818"
Morrow,Oregon,"11,336"
Multnomah,Oregon,"812,855"
Polk,Oregon,"86,085"
Sherman,Oregon,"1,731"
Tillamook,Oregon,"25,317"
Umatilla,Oregon,"77,950"
Union,Oregon,"25,652"
Wallowa,Oregon,"6,814"
Wasco,Oregon,"25,477"
Washington,Oregon,"601,592"
Wheeler,Oregon,"1,381"
Yamhill,Oregon,"107,100"
Adams,Pennsylvania,"103,009"
Allegheny,Pennsylvania,"1,216,045"
Armstrong,Pennsylvania,"64,735"
Beaver,Pennsylvania,"163,929"
Bedford,Pennsylvania,"47,888"
Berks,Pennsylvania,"421,164"
Blair,Pennsylvania,"121,829"
Bradford,Pennsylvania,"60,323"
Bucks,Pennsylvania,"628,270"
Butler,Pennsylvania,"187,853"
Cambria,Pennsylvania,"130,192"
Cameron,Pennsylvania,"4,886"
Carbon,Pennsylvania,"64,182"
Centre,Pennsylvania,"162,385"
Chester,Pennsylvania,"524,989"
Clarion,Pennsylvania,"38,438"
Clearfield,Pennsylvania,"79,255"
Clinton,Pennsylvania,"38,632"
Columbia,Pennsylvania,"64,964"
Crawford,Pennsylvania,"84,629"
Cumberland,Pennsylvania,"253,370"
Dauphin,Pennsylvania,"278,299"
Delaware,Pennsylvania,"566,747"
Elk,Pennsylvania,"31,479"
Erie,Pennsylvania,"269,728"
Fayette,Pennsylvania,"129,274"
Forest,Pennsylvania,"7,631"
Franklin,Pennsylvania,"155,027"
Fulton,Pennsylvania,"14,670"
Greene,Pennsylvania,"36,233"
Huntingdon,Pennsylvania,"45,144"
Indiana,Pennsylvania,"84,073"
Jefferson,Pennsylvania,"43,425"
Juniata,Pennsylvania,"24,768"
Lackawanna,Pennsylvania,"209,674"
Lancaster,Pennsylvania,"545,724"
Lawrence,Pennsylvania,"85,512"
Lebanon,Pennsylvania,"141,793"
Lehigh,Pennsylvania,"369,318"
Luzerne,Pennsylvania,"317,417"
Lycoming,Pennsylvania,"113,299"
McKean,Pennsylvania,"40,625"
Mercer,Pennsylvania,"109,424"
Mifflin,Pennsylvania,"46,138"
Monroe,Pennsylvania,"170,271"
Montgomery,Pennsylvania,"830,915"
Montour,Pennsylvania,"18,541"
Northampton,Pennsylvania,"305,285"
Northumberland,Pennsylvania,"90,843"
Perry,Pennsylvania,"46,272"
Philadelphia[w],Pennsylvania,"1,584,064"
Pike,Pennsylvania,"55,809"
Potter,Pennsylvania,"17,497"
Schuylkill,Pennsylvania,"141,359"
Snyder,Pennsylvania,"40,372"
Somerset,Pennsylvania,"73,447"
Sullivan,Pennsylvania,"6,351"
Susquehanna,Pennsylvania,"40,328"
Tioga,Pennsylvania,"40,591"
Union,Pennsylvania,"44,923"
Venango,Pennsylvania,"50,668"
Warren,Pennsylvania,"39,191"
Washington,Pennsylvania,"206,865"
Wayne,Pennsylvania,"51,361"
Westmoreland,Pennsylvania,"348,899"
Wyoming,Pennsylvania,"28,003"
York,Pennsylvania,"449,058"
Adjuntas Municipality,Puerto Rico,"19,483"
Aguada Municipality,Puerto Rico,"41,959"
Aguadilla Municipality,Puerto Rico,"54,582"
Aguas Buenas Municipality,Puerto Rico,"28,659"
Aibonito Municipality,Puerto Rico,"25,900"
Añasco Municipality,Puerto Rico,"29,261"
Arecibo Municipality,Puerto Rico,"96,440"
Arroyo Municipality,Puerto Rico,"19,575"
Barceloneta Municipality,Puerto Rico,"24,816"
Barranquitas Municipality,Puerto Rico,"30,318"
Bayamón Municipality,Puerto Rico,"208,116"
Cabo Rojo Municipality,Puerto Rico,"50,917"
Caguas Municipality,Puerto Rico,"142,893"
Camuy Municipality,Puerto Rico,"35,159"
Canóvanas Municipality,Puerto Rico,"47,648"
Carolina Municipality,Puerto Rico,"176,762"
Cataño Municipality,Puerto Rico,"28,140"
Cayey Municipality,Puerto Rico,"48,119"
Ceiba Municipality,Puerto Rico,"13,631"
Ciales Municipality,Puerto Rico,"18,782"
Cidra Municipality,Puerto Rico,"43,480"
Coamo Municipality,Puerto Rico,"40,512"
Comerío Municipality,Puerto Rico,"20,778"
Corozal Municipality,Puerto Rico,"37,142"
Culebra Municipality,Puerto Rico,"1,818"
Dorado Municipality,Puerto Rico,"38,165"
Fajardo Municipality,Puerto Rico,"36,993"
Florida Municipality,Puerto Rico,"12,680"
Guánica Municipality,Puerto Rico,"19,427"
Guayama Municipality,Puerto Rico,"45,362"
Guayanilla Municipality,Puerto Rico,"21,581"
Guaynabo Municipality,Puerto Rico,"97,924"
Gurabo Municipality,Puerto Rico,"45,369"
Hatillo Municipality,Puerto Rico,"41,953"
Hormigueros Municipality,Puerto Rico,"17,250"
Humacao Municipality,Puerto Rico,"58,466"
Isabela Municipality,Puerto Rico,"45,631"
Jayuya Municipality,Puerto Rico,"16,642"
Juana Díaz Municipality,Puerto Rico,"79,897"
Juncos Municipality,Puerto Rico,"40,290"
Lajas Municipality,Puerto Rico,"25,753"
Lares Municipality,Puerto Rico,"30,753"
Las Marías Municipality,Puerto Rico,"9,881"
Las Piedras Municipality,Puerto Rico,"38,675"
Loíza Municipality,Puerto Rico,"30,060"
Luquillo Municipality,Puerto Rico,"20,068"
Manatí Municipality,Puerto Rico,"44,113"
Maricao Municipality,Puerto Rico,"6,276"
Maunabo Municipality,Puerto Rico,"12,225"
Mayagüez Municipality,Puerto Rico,"89,080"
Moca Municipality,Puerto Rico,"40,109"
Morovis Municipality,Puerto Rico,"32,610"
Naguabo Municipality,Puerto Rico,"26,720"
Naranjito Municipality,Puerto Rico,"30,402"
Orocovis Municipality,Puerto Rico,"23,423"
Patillas Municipality,Puerto Rico,"19,277"
Peñuelas Municipality,Puerto Rico,"24,282"
Ponce Municipality,Puerto Rico,"166,327"
Quebradillas Municipality,Puerto Rico,"25,919"
Rincón Municipality,Puerto Rico,"15,200"
Río Grande Municipality,Puerto Rico,"54,304"
Sabana Grande Municipality,Puerto Rico,"25,265"
Salinas Municipality,Puerto Rico,"31,078"
San Germán Municipality,Puerto Rico,"35,527"
San Juan Municipality,Puerto Rico,"395,326"
San Lorenzo Municipality,Puerto Rico,"41,058"
San Sebastián Municipality,Puerto Rico,"42,430"
Santa Isabel Municipality,Puerto Rico,"23,274"
Toa Alta Municipality,Puerto Rico,"74,066"
Toa Baja Municipality,Puerto Rico,"89,609"
Trujillo Alto Municipality,Puerto Rico,"74,842"
Utuado Municipality,Puerto Rico,"33,149"
Vega Alta Municipality,Puerto Rico,"39,951"
Vega Baja Municipality,Puerto Rico,"59,662"
Vieques Municipality,Puerto Rico,"9,301"
Villalba Municipality,Puerto Rico,"26,073"
Yabucoa Municipality,Puerto Rico,"37,941"
Yauco Municipality,Puerto Rico,"42,043"
Bristol[n],Rhode Island,"48,479"
Kent[n],Rhode Island,"164,292"
Newport[n],Rhode Island,"82,082"
Providence[n],Rhode Island,"638,931"
Washington[n],Rhode Island,"125,577"
Abbeville,South Carolina,"25,007"
Aiken,South Carolina,"170,872"
Allendale,South Carolina,"9,839"
Anderson,South Carolina,"202,558"
Bamberg,South Carolina,"15,430"
Barnwell,South Carolina,"22,119"
Beaufort,South Carolina,"192,122"
Berkeley,South Carolina,"227,907"
Calhoun,South Carolina,"15,055"
Charleston,South Carolina,"411,406"
Cherokee,South Carolina,"57,300"
Chester,South Carolina,"32,578"
Chesterfield,South Carolina,"45,650"
Clarendon,South Carolina,"34,355"
Colleton,South Carolina,"37,677"
Darlington,South Carolina,"66,618"
Dillon,South Carolina,"31,229"
Dorchester,South Carolina,"162,809"
Edgefield,South Carolina,"26,436"
Fairfield,South Carolina,"23,109"
Florence,South Carolina,"138,293"
Georgetown,South Carolina,"62,680"
Greenville,South Carolina,"523,542"
Greenwood,South Carolina,"70,811"
Hampton,South Carolina,"20,408"
Horry,South Carolina,"354,081"
Jasper,South Carolina,"26,629"
Kershaw,South Carolina,"66,551"
Lancaster,South Carolina,"98,012"
Laurens,South Carolina,"67,493"
Lee,South Carolina,"18,347"
Lexington,South Carolina,"298,750"
McCormick,South Carolina,"9,947"
Marion,South Carolina,"32,072"
Marlboro,South Carolina,"28,003"
Newberry,South Carolina,"38,440"
Oconee,South Carolina,"79,546"
Orangeburg,South Carolina,"86,175"
Pickens,South Carolina,"126,884"
Richland,South Carolina,"415,759"
Saluda,South Carolina,"20,091"
Spartanburg,South Carolina,"319,785"
Sumter,South Carolina,"106,721"
Union,South Carolina,"28,030"
Williamsburg,South Carolina,"33,067"
York,South Carolina,"280,979"
Aurora,South Dakota,"2,720"
Beadle,South Dakota,"18,080"
Bennett,South Dakota,"3,452"
Bon Homme,South Dakota,"7,046"
Brookings,South Dakota,"32,968"
Brown,South Dakota,"38,839"
Brule,South Dakota,"5,366"
Buffalo,South Dakota,"2,024"
Butte,South Dakota,"10,330"
Campbell,South Dakota,"1,334"
Charles Mix,South Dakota,"9,241"
Clark,South Dakota,"3,610"
Clay,South Dakota,"13,935"
Codington,South Dakota,"27,853"
Corson,South Dakota,"4,215"
Custer,South Dakota,"8,468"
Davison,South Dakota,"19,823"
Day,South Dakota,"5,596"
Deuel,South Dakota,"4,320"
Dewey,South Dakota,"5,586"
Douglas,South Dakota,"3,023"
Edmunds,South Dakota,"4,041"
Fall River,South Dakota,"6,839"
Faulk,South Dakota,"2,386"
Grant,South Dakota,"7,281"
Gregory,South Dakota,"4,242"
Haakon,South Dakota,"1,894"
Hamlin,South Dakota,"5,961"
Hand,South Dakota,"3,391"
Hanson,South Dakota,"3,405"
Harding,South Dakota,"1,262"
Hughes,South Dakota,"17,508"
Hutchinson,South Dakota,"7,145"
